#Month,Day,1980's Average,1990's Average,2000's Average,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
05,23,12350688,12072438,11717516,-9999,11931563,11381250,11794688,11375938,11642344,11701406,11908906,11488281,11511094,11733906,11894688
05,24,12313000,12037188,11672531,-9999,11923594,11387188,11719375,11339375,11586719,11686719,11851250,11429375,11435469,11742813,11852969
05,25,12278781,12014250,11629031,-9999,11896406,11375000,11677031,11297813,11526094,11648750,11760469,11348750,11362969,11691719,11822813
05,26,12247531,11981063,11586984,-9999,11837188,11382344,11622500,11250469,11472969,11613750,11700156,11300781,11305625,11673906,11816563
05,27,12214969,11955625,11547953,-9999,11772656,11400156,11563594,11222500,11449531,11571563,11659844,11251094,11258594,11647656,11785156
05,28,12177906,11932375,11509797,-9999,11745000,11406875,11510156,11199844,11450469,11539844,11628438,11211719,11245156,11609219,11797031
05,29,12129469,11902125,11471328,-9999,11710000,11398125,11454688,11163438,11427500,11544219,11598750,11190156,11212344,11595625,11801094
05,30,12091438,11864375,11443703,-9999,11688906,11383438,11417500,11123125,11367969,11509219,11549844,11160781,11177813,11553281,11769844
05,31,12056156,11827125,11419781,-9999,11653906,11352813,11366875,11102344,11332031,11477656,11489531,11086250,11128281,11447813,11677813
06,01,12022250,11788000,11390000,-9999,11656875,11315469,11287500,11084375,11321094,11461094,11450156,11052031,11052656,11427656,11645781
06,02,11989781,11746563,11360219,-9999,11646094,11266563,11184063,11065156,11282344,11420000,11428750,11013281,11002344,11390781,11633281
06,03,11941813,11713563,11326266,-9999,11636875,11240000,11108438,10994688,11175313,11381563,11394844,10973594,10978438,11375156,11510625
06,04,11895531,11679938,11272094,-9999,11542344,11191406,11016563,10918906,11065313,11288438,11254688,10891094,10922500,11352969,11353125
06,05,11858000,11642625,11210516,-9999,11465625,11102656,10915781,10903125,11003438,11178750,11109219,10748750,10818281,11292813,-9999
06,06,11805625,11613750,11159938,-9999,11411250,11076875,10879844,10869063,10925938,11106406,11040625,10667813,10769844,11197969,-9999
06,07,11758625,11575438,11112516,-9999,11339688,11067344,10811719,10840469,10910625,11040938,10997344,10593438,10700156,11111563,-9999
06,08,11728531,11545375,11068781,-9999,11293125,11047344,10755313,10790469,10905000,10970313,10976875,10533750,10623281,10951406,11246875
06,09,11699375,11511188,11025656,-9999,11237813,11028125,10711094,10748594,10894219,10876719,10970938,10468438,10569375,10760781,11270938
06,10,11667438,11475375,10985094,-9999,11217813,11007500,10672031,10677813,10872031,10817969,10966250,10408594,10493281,10676563,11186250
06,11,11628156,11426063,10942406,-9999,11185781,10969688,10662656,10620000,10825313,10802031,10973750,10365625,10418438,10575156,11120313
06,12,11583844,11375688,10899656,-9999,11127969,10953438,10634219,10560000,10811094,10775938,10937656,10327031,10343125,10469219,11029531
06,13,11537656,11328375,10850375,-9999,11079688,10916406,10627969,10507500,10775000,10736250,10922344,10273906,10250469,10346094,10978594
06,14,11487125,11282063,10802422,-9999,11020625,10857656,10597500,10442344,10699531,10714063,10875625,10201094,10177969,10225000,10969844
06,15,11439188,11228250,10746688,-9999,10967500,10806250,10552656,10379844,10626250,10664531,10813906,10153594,10062969,10200000,10939063
06,16,11398344,11165500,10690719,-9999,10939844,10752344,10487188,10337969,10574844,10612969,10747500,10100625,9957344,10161406,10914375
06,17,11357344,11109813,10634625,-9999,10888594,10685156,10429063,10285469,10522500,10542500,10671719,10022813,9903906,10129219,10826719
06,18,11309156,11059563,10572688,-9999,10809844,10609844,10362188,10228438,10450469,10499531,10603125,9933594,9850938,10064219,10698750
06,19,11265281,10999000,10510156,-9999,10756563,10583906,10296406,10174844,10368438,10449531,10533594,9820156,9815000,9896563,10661875
06,20,11230281,10936375,10454906,-9999,10668281,10550781,10230313,10109844,10279375,10386719,10449375,9736875,9777031,9793750,10632500
06,21,11190844,10878875,10378719,10615781,10602031,10493594,10187344,10051406,10218750,10319063,10359844,9672344,9740000,9858125,10528438
06,22,11146656,10826688,10321375,10595156,10516250,10426875,10143906,9982188,10162656,10255938,10300469,9596250,9685625,9780469,10480781
06,23,11111375,10771000,10261531,10575156,10446719,10373594,10067344,9896094,10104063,10198438,10243906,9510469,9621719,9708281,10448438
06,24,11087344,10715063,10199641,10551875,10402500,10297344,10001094,9766406,10027188,10112031,10171719,9425625,9535938,9647656,10395313
06,25,11044469,10663625,10131766,10489219,10362344,10226250,9913906,9654844,9932656,10054375,10106563,9322031,9481563,9571094,10284844
06,26,10999719,10618250,10061203,10441406,10322813,10179531,9844375,9585000,9823594,9992344,10061406,9221094,9372188,9454219,10161719
06,27,10955125,10566625,10004453,-9999,10259844,10155156,9761094,9526719,9743750,9949844,10024688,9125000,9281250,9396094,10084688
06,28,10918313,10512438,9938406,-9999,10198281,10138125,9704688,9435625,9664844,9870781,9964844,8985313,9209219,9370469,9919219
06,29,10880813,10456938,9858203,-9999,10123281,10102656,9667031,9366563,9545156,9783438,9887969,8907656,9178750,9295625,9832188
06,30,10830156,10395250,9788688,-9999,10047813,10092969,9640938,9314063,9432188,9722656,9811406,8862656,9147969,9144688,9816406
07,01,10786750,10342188,9723344,10043906,9967031,10060625,9615469,9238594,9288906,9645000,9722813,8806563,9062813,9057031,9685625
07,02,10746906,10289188,9647000,10007813,9895938,10007656,9556719,9159063,9126875,9558594,9620313,8723594,8913438,8934531,9477344
07,03,10702469,10224813,9555735,9984844,9835469,9942500,9502813,9085938,8925000,9434688,9507344,8675938,8745313,8812500,9327188
07,04,10648281,10163063,9459781,9890781,9762969,9829531,9399063,8965313,8794063,9309531,9358594,8592969,8669531,8732188,9255469
07,05,10590438,10084188,9368235,9757344,9672656,9719688,9237344,8774219,8704219,9236250,9214375,8493438,8566563,8669688,9141563
07,06,10541469,10008313,9288047,9671563,9608750,9671875,9109844,8676563,8611094,9175000,9119219,8459688,8484844,8582500,9033594
07,07,10481188,9944750,9212797,9580000,9557031,9655469,9004219,8625781,8529844,9094063,9027813,8429063,8369375,8507813,8886406
07,08,10427125,9878875,9144250,9502188,9490156,9596406,8905469,8558594,8455000,9045469,8951563,8395938,8228125,8400938,8746250
07,09,10376531,9820500,9074219,9454688,9425938,9534063,8847813,8456719,8369063,8988125,8859844,8324844,8094844,8241719,8609531
07,10,10323906,9750063,9005172,9382344,9362500,9458125,8768750,8359688,8233906,8917969,8771250,8276094,7995938,8115469,8522813
07,11,10265844,9674813,8930891,9262344,9302188,9393750,8697500,8313594,8125156,8866719,8713906,8228594,7893438,8005156,8451563
07,12,10204594,9597000,8859984,9139844,9234375,9321094,8647031,8280313,8015156,8780000,8687344,8169063,7764063,7901406,8343281
07,13,10137063,9515500,8782735,9091406,9129531,9226094,8597969,8205000,7881250,8698438,8600156,8130938,7639063,7843125,8169063
07,14,10079969,9430625,8701219,9020781,8988125,9157500,8547188,8140313,7785000,8602656,8478438,8091719,7525000,7786406,8069063
07,15,10018875,9356938,8626844,8917344,8953281,9073438,8488594,8104531,7690313,8506250,8398281,8068125,7440781,7717344,7998125
07,16,9940813,9284688,8551500,8832969,8858281,9029375,8401094,8079844,7592500,8423438,8342969,8025000,7342500,7598125,7996250
07,17,9849969,9218500,8485047,8756250,8782031,8970156,8311250,8013750,7498594,8337969,8269063,7957031,7248750,7492500,7866406
07,18,9768625,9144375,8403016,8671094,8707969,8871563,8205313,7942188,7427188,8254844,8158594,7875469,7174219,7414063,7690000
07,19,9697375,9079375,8316609,8581719,8622188,8748750,8102188,7875000,7363281,8168125,8064219,7766563,7109688,7344375,7631719
07,20,9614125,9008333,8227547,8514688,8529375,8697500,7990938,7800156,7271094,8077188,7968906,7657344,7079531,7317031,7604531
07,21,9527344,8943403,8141828,8435469,8423281,8652188,7856250,7745781,7167656,7989844,7850625,7613438,7035313,7279375,7539375
07,22,9475868,8862917,8054984,8345469,8344219,8585156,7747656,7688281,7066406,7883125,7682188,7558906,6965625,7220313,7418750
07,23,9401181,8787361,7975110,8233281,8278125,8543125,7688906,7625000,6972031,7772344,7560469,7474531,6918438,7131875,7373750
07,24,9297688,8720069,7895453,8120000,8171563,8467813,7612969,7597969,6858125,7679219,7429219,7380625,6875625,7025781,7305156
07,25,9224844,8657778,7820453,8075625,8070156,8414219,7559063,7549844,6781250,7607969,7318438,7311094,6832031,6977813,7276406
07,26,9163469,8568542,7747516,8003594,8030000,8349375,7497344,7469844,6688594,7525000,7244375,7237500,6776875,6885781,7260313
07,27,9099313,8492431,7677266,7861094,8003125,8250469,7386094,7401250,6594844,7475938,7164219,7169063,6703438,6792969,7237344
07,28,9033188,8417361,7600781,7777656,7922969,8132031,7307031,7340000,6527969,7390781,7101719,7132031,6641250,6723281,7186563
07,29,8970469,8343688,7529188,-9999,7843750,8070625,7212656,7267656,6479375,7324219,7036563,7086719,6617969,6650000,7117344
07,30,8901844,8281875,7459406,-9999,7795469,8013438,7123750,7198594,6428125,7270313,7005469,7008750,6595000,6556094,7046875
07,31,8832188,8224438,7359983,-9999,7731875,7922500,7045938,7143281,6375313,7203594,6955469,6922031,6560313,6499219,6980781
