1982	5	14	14.2	69.603	16.025
1982	5	16	14.107	69.923	15.531
1982	5	18	13.961	69.719	15.846
1982	5	20	13.818	69.916	15.542
1982	5	22	13.656	69.932	15.519
1982	5	24	13.694	69.64	15.969
1982	5	26	13.69	69.846	15.65
1982	5	28	13.504	69.995	15.421
1982	5	30	13.384	70.903	14.066
1982	6	1	13.169	71.237	13.583
1982	6	3	13.047	71.076	13.814
1982	6	5	12.919	71.794	12.795
1982	6	7	12.876	71.96	12.564
1982	6	9	12.803	71.983	12.533
1982	6	11	12.798	72.005	12.502
1982	6	13	12.73	71.759	12.845
1982	6	15	12.706	71.573	13.105
1982	6	17	12.546	71.941	12.591
1982	6	19	12.366	72.053	12.437
1982	6	21	12.201	71.903	12.644
1982	6	23	12.154	72.319	12.073
1982	6	25	11.97	72.294	12.108
1982	6	27	11.913	72.352	12.029
1982	6	29	11.818	72.327	12.063
1982	7	1	11.44	72.611	11.681
1982	7	3	11.468	72.564	11.743
1982	7	5	11.356	72.405	11.957
1982	7	7	11.179	72.746	11.502
1982	7	9	11.054	72.777	11.461
1982	7	11	10.824	72.553	11.759
1982	7	13	10.681	72.867	11.342
1982	7	15	10.445	73.303	10.777
1982	7	17	10.275	73.267	10.823
1982	7	19	10.195	73.415	10.634
1982	7	21	10.045	73.743	10.219
1982	7	23	9.7987	74.037	9.8552
1982	7	25	9.655	74.36	9.4638
1982	7	27	9.4254	74.898	8.8271
1982	7	29	9.2353	74.598	9.179
1982	7	31	9.0251	75.165	8.5195
1982	8	2	8.9553	75.098	8.5962
1982	8	4	8.7581	75.327	8.3352
1982	8	6	8.6929	75.447	8.2006
1982	8	8	8.4631	75.574	8.0592
1982	8	10	8.4569	75.501	8.1404
1982	8	12	8.3976	75.778	7.8341
1982	8	14	8.1739	75.772	7.8406
1982	8	16	8.0219	75.792	7.8187
1982	8	18	8.0475	75.735	7.8806
1982	8	20	7.9361	75.842	7.7637
1982	8	22	7.8194	75.932	7.6655
1982	8	24	7.7753	75.693	7.9275
1982	8	26	7.7244	75.571	8.0619
